"CPP","Year","Indicator","Type","value"
"Argyll and Bute","2021","Median Pay","Raw",437.2
"Edinburgh, City of","2008","Median Pay","Raw",424
"Edinburgh, City of","2009","Median Pay","Raw",431.6
"Edinburgh, City of","2010","Median Pay","Raw",436.2
"Edinburgh, City of","2011","Median Pay","Raw",447.8
"Edinburgh, City of","2012","Median Pay","Raw",448.1
"Edinburgh, City of","2013","Median Pay","Raw",468.6
"Edinburgh, City of","2014","Median Pay","Raw",473.6
"Edinburgh, City of","2015","Median Pay","Raw",480.5
"Edinburgh, City of","2016","Median Pay","Raw",479.6
"Edinburgh, City of","2017","Median Pay","Raw",497.9
"Edinburgh, City of","2018","Median Pay","Raw",495.9
"Edinburgh, City of","2019","Median Pay","Raw",508.2
"Edinburgh, City of","2020","Median Pay","Raw",547.9
"Edinburgh, City of","2021","Median Pay","Raw",546.2
"Clackmannanshire","2008","Median Pay","Raw",NA
"Clackmannanshire","2009","Median Pay","Raw",353.2
"Clackmannanshire","2010","Median Pay","Raw",420.2
"Clackmannanshire","2011","Median Pay","Raw",372.1
"Clackmannanshire","2012","Median Pay","Raw",363.4
"Clackmannanshire","2013","Median Pay","Raw",398.6
"Clackmannanshire","2014","Median Pay","Raw",373.1
"Clackmannanshire","2015","Median Pay","Raw",394.1
"Clackmannanshire","2016","Median Pay","Raw",443.6
"Clackmannanshire","2017","Median Pay","Raw",421.4
"Clackmannanshire","2018","Median Pay","Raw",409.7
"Clackmannanshire","2019","Median Pay","Raw",478.3
"Clackmannanshire","2020","Median Pay","Raw",479.8
"Clackmannanshire","2021","Median Pay","Raw",464
"Dumfries and Galloway","2008","Median Pay","Raw",352
"Dumfries and Galloway","2009","Median Pay","Raw",331.5
"Dumfries and Galloway","2010","Median Pay","Raw",336.4
"Dumfries and Galloway","2011","Median Pay","Raw",327.6
"Dumfries and Galloway","2012","Median Pay","Raw",299.5
"Dumfries and Galloway","2013","Median Pay","Raw",354
"Dumfries and Galloway","2014","Median Pay","Raw",359.7
"Dumfries and Galloway","2015","Median Pay","Raw",342.5
"Dumfries and Galloway","2016","Median Pay","Raw",358.6
"Dumfries and Galloway","2017","Median Pay","Raw",370.3
"Dumfries and Galloway","2018","Median Pay","Raw",394.4
"Dumfries and Galloway","2019","Median Pay","Raw",388.8
"Dumfries and Galloway","2020","Median Pay","Raw",403.9
"Dumfries and Galloway","2021","Median Pay","Raw",442.3
"Dundee City","2008","Median Pay","Raw",376.4
"Dundee City","2009","Median Pay","Raw",376.7
"Dundee City","2010","Median Pay","Raw",413.9
"Dundee City","2011","Median Pay","Raw",381.4
"Dundee City","2012","Median Pay","Raw",387.8
"Dundee City","2013","Median Pay","Raw",400.1
"Dundee City","2014","Median Pay","Raw",426.2
"Dundee City","2015","Median Pay","Raw",425.3
"Dundee City","2016","Median Pay","Raw",419.5
"Dundee City","2017","Median Pay","Raw",447.1
"Dundee City","2018","Median Pay","Raw",458.2
"Dundee City","2019","Median Pay","Raw",472.4
"Dundee City","2020","Median Pay","Raw",503.9
"Dundee City","2021","Median Pay","Raw",505.1
"East Ayrshire","2008","Median Pay","Raw",330
"East Ayrshire","2009","Median Pay","Raw",324.9
"East Ayrshire","2010","Median Pay","Raw",344.8
"East Ayrshire","2011","Median Pay","Raw",333.6
"East Ayrshire","2012","Median Pay","Raw",383.9
"East Ayrshire","2013","Median Pay","Raw",396.5
"East Ayrshire","2014","Median Pay","Raw",355.3
"East Ayrshire","2015","Median Pay","Raw",375.7
"East Ayrshire","2016","Median Pay","Raw",395.1
"East Ayrshire","2017","Median Pay","Raw",410.5
"East Ayrshire","2018","Median Pay","Raw",426
"East Ayrshire","2019","Median Pay","Raw",412.5
"East Ayrshire","2020","Median Pay","Raw",432.2
"East Ayrshire","2021","Median Pay","Raw",584.4
"East Dunbartonshire","2008","Median Pay","Raw",324.5
"East Dunbartonshire","2009","Median Pay","Raw",369
"East Dunbartonshire","2010","Median Pay","Raw",365.8
"East Dunbartonshire","2011","Median Pay","Raw",354.7
"East Dunbartonshire","2012","Median Pay","Raw",366
"East Dunbartonshire","2013","Median Pay","Raw",347.5
"East Dunbartonshire","2014","Median Pay","Raw",354.5
"East Dunbartonshire","2015","Median Pay","Raw",360.6
"East Dunbartonshire","2016","Median Pay","Raw",329.7
"East Dunbartonshire","2017","Median Pay","Raw",358.3
"East Dunbartonshire","2018","Median Pay","Raw",344.2
"East Dunbartonshire","2019","Median Pay","Raw",374.1
"East Dunbartonshire","2020","Median Pay","Raw",384.2
"East Dunbartonshire","2021","Median Pay","Raw",411.5
"East Lothian","2008","Median Pay","Raw",407.2
"East Lothian","2009","Median Pay","Raw",362.4
"East Lothian","2010","Median Pay","Raw",374.9
"East Lothian","2011","Median Pay","Raw",373.3
"East Lothian","2012","Median Pay","Raw",365.6
"East Lothian","2013","Median Pay","Raw",369.2
"East Lothian","2014","Median Pay","Raw",376.8
"East Lothian","2015","Median Pay","Raw",372.2
"East Lothian","2016","Median Pay","Raw",386.5
"East Lothian","2017","Median Pay","Raw",427.3
"East Lothian","2018","Median Pay","Raw",440.8
"East Lothian","2019","Median Pay","Raw",475.8
"East Lothian","2020","Median Pay","Raw",468.2
"East Lothian","2021","Median Pay","Raw",423.7
"East Renfrewshire","2008","Median Pay","Raw",290.5
"East Renfrewshire","2009","Median Pay","Raw",304
"East Renfrewshire","2010","Median Pay","Raw",336.7
"East Renfrewshire","2011","Median Pay","Raw",373.6
"East Renfrewshire","2012","Median Pay","Raw",307.2
"East Renfrewshire","2013","Median Pay","Raw",316
"East Renfrewshire","2014","Median Pay","Raw",322.3
"East Renfrewshire","2015","Median Pay","Raw",313
"East Renfrewshire","2016","Median Pay","Raw",345
"East Renfrewshire","2017","Median Pay","Raw",357.7
"East Renfrewshire","2018","Median Pay","Raw",359.5
"East Renfrewshire","2019","Median Pay","Raw",374
"East Renfrewshire","2020","Median Pay","Raw",344.8
"East Renfrewshire","2021","Median Pay","Raw",400.1
"Falkirk","2008","Median Pay","Raw",364.2
"Falkirk","2009","Median Pay","Raw",399.9
"Falkirk","2010","Median Pay","Raw",402.8
"Falkirk","2011","Median Pay","Raw",389.1
"Falkirk","2012","Median Pay","Raw",421.9
"Falkirk","2013","Median Pay","Raw",414.5
"Falkirk","2014","Median Pay","Raw",410
"Falkirk","2015","Median Pay","Raw",418.8
"Falkirk","2016","Median Pay","Raw",452.9
"Falkirk","2017","Median Pay","Raw",453.7
"Falkirk","2018","Median Pay","Raw",468.4
"Falkirk","2019","Median Pay","Raw",495.2
"Falkirk","2020","Median Pay","Raw",506.4
"Falkirk","2021","Median Pay","Raw",494.8
"Fife","2008","Median Pay","Raw",332
"Fife","2009","Median Pay","Raw",345.2
"Fife","2010","Median Pay","Raw",364.7
"Fife","2011","Median Pay","Raw",350.1
"Fife","2012","Median Pay","Raw",351.5
"Fife","2013","Median Pay","Raw",373.7
"Fife","2014","Median Pay","Raw",382.6
"Fife","2015","Median Pay","Raw",384.9
"Fife","2016","Median Pay","Raw",395.1
"Fife","2017","Median Pay","Raw",403.9
"Fife","2018","Median Pay","Raw",421.6
"Fife","2019","Median Pay","Raw",426
"Fife","2020","Median Pay","Raw",430.7
"Fife","2021","Median Pay","Raw",450.6
"Glasgow City","2008","Median Pay","Raw",379.2
"Glasgow City","2009","Median Pay","Raw",404.5
"Glasgow City","2010","Median Pay","Raw",402.5
"Glasgow City","2011","Median Pay","Raw",406.6
"Glasgow City","2012","Median Pay","Raw",414
"Glasgow City","2013","Median Pay","Raw",436.8
"Glasgow City","2014","Median Pay","Raw",443.4
"Glasgow City","2015","Median Pay","Raw",447.6
"Glasgow City","2016","Median Pay","Raw",464.5
"Glasgow City","2017","Median Pay","Raw",467.7
"Glasgow City","2018","Median Pay","Raw",476.9
"Glasgow City","2019","Median Pay","Raw",498.4
"Glasgow City","2020","Median Pay","Raw",523.4
"Glasgow City","2021","Median Pay","Raw",537.2
"Highland","2008","Median Pay","Raw",350
"Highland","2009","Median Pay","Raw",352.4
"Highland","2010","Median Pay","Raw",368.6
"Highland","2011","Median Pay","Raw",360.8
"Highland","2012","Median Pay","Raw",364.1
"Highland","2013","Median Pay","Raw",374.8
"Highland","2014","Median Pay","Raw",382.3
"Highland","2015","Median Pay","Raw",379.6
"Highland","2016","Median Pay","Raw",408.6
"Highland","2017","Median Pay","Raw",428.5
"Highland","2018","Median Pay","Raw",419.9
"Highland","2019","Median Pay","Raw",446.9
"Highland","2020","Median Pay","Raw",447.2
"Highland","2021","Median Pay","Raw",490
"Inverclyde","2008","Median Pay","Raw",338
"Inverclyde","2009","Median Pay","Raw",366
"Inverclyde","2010","Median Pay","Raw",360.5
"Inverclyde","2011","Median Pay","Raw",351.2
"Inverclyde","2012","Median Pay","Raw",342.9
"Inverclyde","2013","Median Pay","Raw",359.2
"Inverclyde","2014","Median Pay","Raw",346.3
"Inverclyde","2015","Median Pay","Raw",366.8
"Inverclyde","2016","Median Pay","Raw",360
"Inverclyde","2017","Median Pay","Raw",363.1
"Inverclyde","2018","Median Pay","Raw",435
"Inverclyde","2019","Median Pay","Raw",360
"Inverclyde","2020","Median Pay","Raw",383.8
"Inverclyde","2021","Median Pay","Raw",437.7
"Midlothian","2008","Median Pay","Raw",386.9
"Midlothian","2009","Median Pay","Raw",397.6
"Midlothian","2010","Median Pay","Raw",409.5
"Midlothian","2011","Median Pay","Raw",404.8
"Midlothian","2012","Median Pay","Raw",392.5
"Midlothian","2013","Median Pay","Raw",394.7
"Midlothian","2014","Median Pay","Raw",383.3
"Midlothian","2015","Median Pay","Raw",405
"Midlothian","2016","Median Pay","Raw",465.2
"Midlothian","2017","Median Pay","Raw",454.9
"Midlothian","2018","Median Pay","Raw",443.9
"Midlothian","2019","Median Pay","Raw",498
"Midlothian","2020","Median Pay","Raw",477.6
"Midlothian","2021","Median Pay","Raw",476
"Moray","2008","Median Pay","Raw",325.2
"Moray","2009","Median Pay","Raw",330.2
"Moray","2010","Median Pay","Raw",331.9
"Moray","2011","Median Pay","Raw",329.9
"Moray","2012","Median Pay","Raw",331.9
"Moray","2013","Median Pay","Raw",345
"Moray","2014","Median Pay","Raw",348.7
"Moray","2015","Median Pay","Raw",366.7
"Moray","2016","Median Pay","Raw",372.5
"Moray","2017","Median Pay","Raw",394.4
"Moray","2018","Median Pay","Raw",412.9
"Moray","2019","Median Pay","Raw",433.7
"Moray","2020","Median Pay","Raw",421.8
"Moray","2021","Median Pay","Raw",460
"Eilean Siar","2008","Median Pay","Raw",371.2
"Eilean Siar","2009","Median Pay","Raw",368.3
"Eilean Siar","2010","Median Pay","Raw",422.8
"Eilean Siar","2011","Median Pay","Raw",346
"Eilean Siar","2012","Median Pay","Raw",357.1
"Eilean Siar","2013","Median Pay","Raw",352.6
"Eilean Siar","2014","Median Pay","Raw",381.9
"Eilean Siar","2015","Median Pay","Raw",419.9
"Eilean Siar","2016","Median Pay","Raw",378.5
"Eilean Siar","2017","Median Pay","Raw",408.1
"Eilean Siar","2018","Median Pay","Raw",409.8
"Eilean Siar","2019","Median Pay","Raw",478.6
"Eilean Siar","2020","Median Pay","Raw",450.6
"Eilean Siar","2021","Median Pay","Raw",541.7
"North Ayrshire","2008","Median Pay","Raw",340.6
"North Ayrshire","2009","Median Pay","Raw",338.6
"North Ayrshire","2010","Median Pay","Raw",371
"North Ayrshire","2011","Median Pay","Raw",368.5
"North Ayrshire","2012","Median Pay","Raw",369.1
"North Ayrshire","2013","Median Pay","Raw",370.5
"North Ayrshire","2014","Median Pay","Raw",398.8
"North Ayrshire","2015","Median Pay","Raw",380.1
"North Ayrshire","2016","Median Pay","Raw",404.4
"North Ayrshire","2017","Median Pay","Raw",412.5
"North Ayrshire","2018","Median Pay","Raw",437.5
"North Ayrshire","2019","Median Pay","Raw",465.2
"North Ayrshire","2020","Median Pay","Raw",460.6
"North Ayrshire","2021","Median Pay","Raw",499.7
"North Lanarkshire","2008","Median Pay","Raw",382.1
"North Lanarkshire","2009","Median Pay","Raw",375.5
"North Lanarkshire","2010","Median Pay","Raw",375
"North Lanarkshire","2011","Median Pay","Raw",389.1
"North Lanarkshire","2012","Median Pay","Raw",396.6
"North Lanarkshire","2013","Median Pay","Raw",409.8
"North Lanarkshire","2014","Median Pay","Raw",421.1
"North Lanarkshire","2015","Median Pay","Raw",412.1
"North Lanarkshire","2016","Median Pay","Raw",433.1
"North Lanarkshire","2017","Median Pay","Raw",446.7
"North Lanarkshire","2018","Median Pay","Raw",478.4
"North Lanarkshire","2019","Median Pay","Raw",489.3
"North Lanarkshire","2020","Median Pay","Raw",500.4
"North Lanarkshire","2021","Median Pay","Raw",522.6
"Orkney Islands","2008","Median Pay","Raw",NA
"Orkney Islands","2009","Median Pay","Raw",357.2
"Orkney Islands","2010","Median Pay","Raw",347.9
"Orkney Islands","2011","Median Pay","Raw",316.5
"Orkney Islands","2012","Median Pay","Raw",322.4
"Orkney Islands","2013","Median Pay","Raw",311.3
"Orkney Islands","2014","Median Pay","Raw",334.9
"Orkney Islands","2015","Median Pay","Raw",NA
"Orkney Islands","2016","Median Pay","Raw",380.4
"Orkney Islands","2017","Median Pay","Raw",315.3
"Orkney Islands","2018","Median Pay","Raw",NA
"Orkney Islands","2019","Median Pay","Raw",388.2
"Orkney Islands","2020","Median Pay","Raw",429.1
"Orkney Islands","2021","Median Pay","Raw",427
"Perth and Kinross","2008","Median Pay","Raw",379.8
"Perth and Kinross","2009","Median Pay","Raw",358.3
"Perth and Kinross","2010","Median Pay","Raw",359.5
"Perth and Kinross","2011","Median Pay","Raw",360.5
"Perth and Kinross","2012","Median Pay","Raw",357.6
"Perth and Kinross","2013","Median Pay","Raw",362.3
"Perth and Kinross","2014","Median Pay","Raw",367.9
"Perth and Kinross","2015","Median Pay","Raw",412.4
"Perth and Kinross","2016","Median Pay","Raw",411.6
"Perth and Kinross","2017","Median Pay","Raw",410.8
"Perth and Kinross","2018","Median Pay","Raw",427.3
"Perth and Kinross","2019","Median Pay","Raw",457
"Perth and Kinross","2020","Median Pay","Raw",449
"Perth and Kinross","2021","Median Pay","Raw",523.2
"Renfrewshire","2008","Median Pay","Raw",408.4
"Renfrewshire","2009","Median Pay","Raw",411
"Renfrewshire","2010","Median Pay","Raw",416.1
"Renfrewshire","2011","Median Pay","Raw",433
"Renfrewshire","2012","Median Pay","Raw",442.1
"Renfrewshire","2013","Median Pay","Raw",436
"Renfrewshire","2014","Median Pay","Raw",409.2
"Renfrewshire","2015","Median Pay","Raw",415.5
"Renfrewshire","2016","Median Pay","Raw",404.6
"Renfrewshire","2017","Median Pay","Raw",421.7
"Renfrewshire","2018","Median Pay","Raw",421.9
"Renfrewshire","2019","Median Pay","Raw",454.2
"Renfrewshire","2020","Median Pay","Raw",443.1
"Renfrewshire","2021","Median Pay","Raw",463.5
"Scotland","2008","Median Pay","Raw",360.613793103448
"Scotland","2009","Median Pay","Raw",366.41875
"Scotland","2010","Median Pay","Raw",380.05
"Scotland","2011","Median Pay","Raw",372.55625
"Scotland","2012","Median Pay","Raw",376.85625
"Scotland","2013","Median Pay","Raw",387.446875
"Scotland","2014","Median Pay","Raw",390.28125
"Scotland","2015","Median Pay","Raw",401.035483870968
"Scotland","2016","Median Pay","Raw",410.459375
"Scotland","2017","Median Pay","Raw",421.2375
"Scotland","2018","Median Pay","Raw",433.825806451613
"Scotland","2019","Median Pay","Raw",450.53125
"Scotland","2020","Median Pay","Raw",455.1625
"Scotland","2021","Median Pay","Raw",482.559375
"Scottish Borders","2008","Median Pay","Raw",310.2
"Scottish Borders","2009","Median Pay","Raw",323.6
"Scottish Borders","2010","Median Pay","Raw",325.9
"Scottish Borders","2011","Median Pay","Raw",335.2
"Scottish Borders","2012","Median Pay","Raw",333.3
"Scottish Borders","2013","Median Pay","Raw",373
"Scottish Borders","2014","Median Pay","Raw",373
"Scottish Borders","2015","Median Pay","Raw",381.7
"Scottish Borders","2016","Median Pay","Raw",360.2
"Scottish Borders","2017","Median Pay","Raw",395.1
"Scottish Borders","2018","Median Pay","Raw",397.1
"Scottish Borders","2019","Median Pay","Raw",424.8
"Scottish Borders","2020","Median Pay","Raw",403.4
"Scottish Borders","2021","Median Pay","Raw",451.5
"Shetland Islands","2008","Median Pay","Raw",NA
"Shetland Islands","2009","Median Pay","Raw",396.9
"Shetland Islands","2010","Median Pay","Raw",463
"Shetland Islands","2011","Median Pay","Raw",449.9
"Shetland Islands","2012","Median Pay","Raw",462.9
"Shetland Islands","2013","Median Pay","Raw",457.2
"Shetland Islands","2014","Median Pay","Raw",442.2
"Shetland Islands","2015","Median Pay","Raw",462.5
"Shetland Islands","2016","Median Pay","Raw",493.6
"Shetland Islands","2017","Median Pay","Raw",497.4
"Shetland Islands","2018","Median Pay","Raw",464.5
"Shetland Islands","2019","Median Pay","Raw",479.7
"Shetland Islands","2020","Median Pay","Raw",476.2
"Shetland Islands","2021","Median Pay","Raw",573.4
"South Ayrshire","2008","Median Pay","Raw",354.1
"South Ayrshire","2009","Median Pay","Raw",366.7
"South Ayrshire","2010","Median Pay","Raw",383.8
"South Ayrshire","2011","Median Pay","Raw",366.3
"South Ayrshire","2012","Median Pay","Raw",369.8
"South Ayrshire","2013","Median Pay","Raw",369.2
"South Ayrshire","2014","Median Pay","Raw",379.3
"South Ayrshire","2015","Median Pay","Raw",383
"South Ayrshire","2016","Median Pay","Raw",391.1
"South Ayrshire","2017","Median Pay","Raw",434.9
"South Ayrshire","2018","Median Pay","Raw",430.1
"South Ayrshire","2019","Median Pay","Raw",463.6
"South Ayrshire","2020","Median Pay","Raw",459.2
"South Ayrshire","2021","Median Pay","Raw",459.9
"South Lanarkshire","2008","Median Pay","Raw",372.1
"South Lanarkshire","2009","Median Pay","Raw",377.5
"South Lanarkshire","2010","Median Pay","Raw",366.9
"South Lanarkshire","2011","Median Pay","Raw",375.1
"South Lanarkshire","2012","Median Pay","Raw",382.9
"South Lanarkshire","2013","Median Pay","Raw",390.7
"South Lanarkshire","2014","Median Pay","Raw",398.6
"South Lanarkshire","2015","Median Pay","Raw",406.5
"South Lanarkshire","2016","Median Pay","Raw",447.4
"South Lanarkshire","2017","Median Pay","Raw",452.1
"South Lanarkshire","2018","Median Pay","Raw",439.1
"South Lanarkshire","2019","Median Pay","Raw",453.8
"South Lanarkshire","2020","Median Pay","Raw",466
"South Lanarkshire","2021","Median Pay","Raw",491.4
"Stirling","2008","Median Pay","Raw",390.3
"Stirling","2009","Median Pay","Raw",386.6
"Stirling","2010","Median Pay","Raw",410.9
"Stirling","2011","Median Pay","Raw",406.1
"Stirling","2012","Median Pay","Raw",448.2
"Stirling","2013","Median Pay","Raw",437.3
"Stirling","2014","Median Pay","Raw",398.3
"Stirling","2015","Median Pay","Raw",417
"Stirling","2016","Median Pay","Raw",404.5
"Stirling","2017","Median Pay","Raw",450
"Stirling","2018","Median Pay","Raw",454.9
"Stirling","2019","Median Pay","Raw",483.5
"Stirling","2020","Median Pay","Raw",506.4
"Stirling","2021","Median Pay","Raw",549.4
"West Dunbartonshire","2008","Median Pay","Raw",326.9
"West Dunbartonshire","2009","Median Pay","Raw",335.4
"West Dunbartonshire","2010","Median Pay","Raw",365.5
"West Dunbartonshire","2011","Median Pay","Raw",328.9
"West Dunbartonshire","2012","Median Pay","Raw",364.2
"West Dunbartonshire","2013","Median Pay","Raw",399.5
"West Dunbartonshire","2014","Median Pay","Raw",406.7
"West Dunbartonshire","2015","Median Pay","Raw",376.3
"West Dunbartonshire","2016","Median Pay","Raw",432.4
"West Dunbartonshire","2017","Median Pay","Raw",441
"West Dunbartonshire","2018","Median Pay","Raw",447.3
"West Dunbartonshire","2019","Median Pay","Raw",464.3
"West Dunbartonshire","2020","Median Pay","Raw",476.1
"West Dunbartonshire","2021","Median Pay","Raw",461.9
"West Lothian","2008","Median Pay","Raw",365.3
"West Lothian","2009","Median Pay","Raw",351
"West Lothian","2010","Median Pay","Raw",364.6
"West Lothian","2011","Median Pay","Raw",374.1
